Area,Boro,AreaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
Kensington,Brooklyn,neighborhood,285000.0,282000.0,271500.0,286000.0,289000.0,297000.0,289000.0,274000.0,291000.0,289000.0,284500.0,279500.0,275000.0,277000.0,272000.0,259000.0,262000.0,299000.0,289000.0,265000.0,250000.0,249000.0,242000.0,249000.0,265000.0,250000.0,262000.0,250000.0,249000.0,259000.0,265000.0,249000.0,259000.0,269000.0,269500.0,270000.0,270000.0,274000.0,278000.0,274000.0,317500.0,334500.0,349000.0,349000.0,338000.0,300000.0,349000.0,399000.0,371500.0,335000.0,334500.0,345000.0,338000.0,335000.0,349000.0,399000.0,349000.0,353500.0,329000.0,329000.0,399000.0,430000.0,440000.0,429500.0,430000.0,485000.0,428000.0,547000.0,499000.0,550000.0,550000.0,499000.0,512500.0,525000.0,487000.0,625000.0,562500.0,510000.0,527500.0,465000.0,462500.0,499000.0,576500.0,559000.0,493500.0,470000.0,457000.0,545000.0,595000.0,595000.0,597000.0,597000.0,695000.0,695000.0,775000.0,845000.0,850000.0,775000.0
Kew Gardens,Queens,neighborhood,259999.5,244499.5,249999.5,264499.5,264499.5,259000.0,259999.0,335900.0,289000.0,194250.0,199000.0,199250.0,227500.0,242499.5,215000.0,199500.0,240000.0,240000.0,190000.0,189900.0,179500.0,178500.0,178000.0,180000.0,174000.0,169000.0,169000.0,174000.0,176500.0,176500.0,179000.0,179000.0,179000.0,189000.0,189000.0,179000.0,172500.0,170000.0,189888.0,199000.0,197000.0,195000.0,197000.0,234000.0,198500.0,189999.0,195138.5,192249.5,195000.0,195000.0,198500.0,199000.0,199000.0,199000.0,205000.0,212500.0,225000.0,225000.0,222500.0,215000.0,220000.0,220000.0,235000.0,239000.0,225000.0,225000.0,235000.0,225000.0,238500.0,238500.0,227444.0,229888.0,249000.0,249450.0,239000.0,237888.0,225000.0,239000.0,239500.0,265000.0,309000.0,319000.0,329000.0,288000.0,275000.0,299000.0,299499.5,279000.0,273500.0,288944.0,294000.0,319888.0,307000.0,349000.0,299000.0,325000.0,374000.0,293500.0
Kew Gardens Hills,Queens,neighborhood,199000.0,239000.0,229000.0,235000.0,235000.0,209000.0,199000.0,199000.0,199000.0,194000.0,199000.0,199000.0,195000.0,189000.0,186500.0,165549.5,169999.0,171443.5,175944.0,184999.0,182049.5,186999.5,190500.0,186999.5,195500.0,199000.0,194000.0,189050.0,179050.0,179000.0,179000.0,179050.0,189000.0,179000.0,179000.0,179000.0,179000.0,139900.0,153888.0,157944.0,169000.0,174000.0,189000.0,174000.0,179000.0,179000.0,169000.0,179000.0,189000.0,179000.0,180000.0,179944.0,174894.0,169900.0,179888.0,189450.0,191950.0,195000.0,189000.0,189000.0,189000.0,195000.0,204444.0,208888.0,208888.0,208888.0,194000.0,192000.0,199000.0,211444.0,220000.0,225000.0,222000.0,219000.0,219000.0,215000.0,218500.0,210000.0,210000.0,210000.0,234000.0,215000.0,260000.0,260000.0,299000.0,299000.0,279888.0,279444.0,309500.0,325000.0,349000.0,365000.0,352500.0,308000.0,322000.0,303400.0,289940.0,298940.0
Kingsbridge,Bronx,neighborhood,,189000.0,189000.0,214950.0,219900.0,210000.0,210000.0,200000.0,205000.0,194500.0,242000.0,210000.0,235000.0,204500.0,204500.0,227000.0,294500.0,275000.0,275000.0,275000.0,237500.0,274950.0,200000.0,180000.0,165000.0,149900.0,149000.0,165000.0,165000.0,169500.0,165000.0,174500.0,189900.0,189900.0,182450.0,172500.0,170000.0,165000.0,187450.0,177500.0,185000.0,170000.0,170000.0,172500.0,185000.0,170000.0,169450.0,169450.0,169000.0,172000.0,169500.0,169999.0,177499.5,177499.5,159250.0,216250.0,235500.0,252250.0,235500.0,179999.5,190000.0,154900.0,162000.0,144995.0,165000.0,210450.0,214725.0,189500.0,322000.0,208500.0,234450.0,447000.0,365000.0,425000.0,337450.0,372000.0,425000.0,384450.0,284450.0,319000.0,384450.0,249900.0,249250.0,255000.0,209450.0,199900.0,219000.0,244500.0,258015.0,272515.0,249000.0,227000.0,242000.0,299000.0,288500.0,278000.0,279000.0,278000.0
Laconia,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443950.0,,,,,,,
Laurelton,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424500.0,,,,415000.0,420000.0,410000.0,415000.0,415000.0,,,459000.0,459000.0,459000.0,,459000.0,,,,,472750.0,475000.0,472750.0,526999.5,519000.0,509450.0,499900.0,484500.0,475000.0,460000.0,474500.0,480000.0,515000.0,520000.0,549999.5
Little Italy,Manhattan,neighborhood,,,,,,,,3250000.0,2922500.0,,,,,,1950000.0,2395000.0,2395000.0,2695000.0,2595000.0,2250000.0,2100000.0,1674500.0,2372500.0,,,,2675000.0,2322500.0,2345000.0,2447500.0,2295000.0,2022500.0,2000000.0,2222500.0,2222500.0,,,2495000.0,2495000.0,2495000.0,,2850000.0,3050000.0,3925000.0,,3470000.0,,,3100000.0,3350000.0,,,,,,,,,3535000.0,2900000.0,,2650000.0,2825000.0,2600000.0,3450000.0,3537500.0,3350000.0,3500000.0,2995000.0,2765000.0,3350000.0,2995000.0,2897500.0,2800000.0,2800000.0,2800000.0,2800000.0,2550000.0,2550000.0,2550000.0,2550000.0,2550000.0,2722500.0,2722500.0,2550000.0,,,,3272500.0,,,,1972500.0,2425000.0,1995000.0,,,
Little Neck,Queens,neighborhood,279000.0,412000.0,399000.0,663000.0,663000.0,661500.0,375000.0,254900.0,259900.0,259999.0,259999.0,272850.0,272850.0,272850.0,238000.0,238000.0,238000.0,238000.0,238000.0,228999.5,229999.0,249000.0,159999.0,194999.5,262400.0,599000.0,,257900.0,274888.0,230000.0,369500.0,549000.0,,,,,,,,,,,,247000.0,438000.0,353500.0,438000.0,289000.0,279000.0,274000.0,269000.0,269000.0,269000.0,269000.0,,,388500.0,289000.0,239000.0,239000.0,310000.0,274500.0,249449.0,267449.0,277000.0,267000.0,211500.0,244000.0,265000.0,249000.0,227000.0,240000.0,289000.0,288500.0,299000.0,295000.0,285000.0,279000.0,279000.0,275000.0,319000.0,319000.0,438000.0,438000.0,381500.0,454000.0,748000.0,797000.0,797000.0,797000.0,828500.0,799000.0,394000.0,325000.0,369500.0,339950.0,389000.0,389000.0
Long Island City,Queens,neighborhood,645000.0,649000.0,649000.0,650000.0,645000.0,680000.0,685500.0,725000.0,697500.0,700000.0,729000.0,699000.0,699000.0,722000.0,699000.0,675000.0,675000.0,685000.0,685500.0,687500.0,685000.0,685500.0,712500.0,735000.0,739500.0,740000.0,752500.0,775000.0,787500.0,785000.0,790000.0,790000.0,790000.0,787500.0,795000.0,795750.0,796500.0,799000.0,792500.0,785000.0,792500.0,749000.0,765000.0,815000.0,845000.0,845000.0,800800.0,845000.0,859999.5,897000.0,822250.0,874999.0,965000.0,874999.0,863500.0,875000.0,845000.0,845000.0,924500.0,845000.0,846000.0,840000.0,830000.0,797000.0,949000.0,988000.0,988000.0,1099000.0,1145000.0,985000.0,1145000.0,1115000.0,1132500.0,1130000.0,999000.0,1107500.0,1130000.0,1070000.0,999000.0,1024000.0,919000.0,1050000.0,1050000.0,1060000.0,1104999.5,1119999.5,1087500.0,1104999.5,1100000.0,1070000.0,1100000.0,1055000.0,1012500.0,998000.0,1050000.0,1164000.0,1225000.0,1121000.0
Longwood,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower East Side,Manhattan,neighborhood,619000.0,622000.0,617000.0,585000.0,677000.0,675000.0,645000.0,575000.0,550000.0,529000.0,525000.0,522000.0,504000.0,500000.0,529000.0,529000.0,542000.0,542000.0,553750.0,570000.0,570000.0,544250.0,557000.0,553250.0,509000.0,522000.0,525000.0,525000.0,542500.0,550000.0,645049.0,649000.0,564500.0,582500.0,609000.0,599499.5,599000.0,639000.0,599499.5,649500.0,650000.0,739000.0,685000.0,640000.0,630500.0,629500.0,567000.0,560000.0,525000.0,520000.0,520125.0,575000.0,649500.0,650000.0,625000.0,650000.0,647500.0,679000.0,885000.0,885000.0,885000.0,742500.0,799000.0,1175000.0,1175000.0,1300000.0,1300000.0,1225000.0,1300000.0,1250000.0,1200000.0,1200000.0,1200000.0,1200000.0,1190000.0,1090000.0,1125000.0,1125000.0,1171500.0,1159000.0,1297500.0,1349500.0,1452500.0,1425000.0,1505000.0,1495000.0,1575000.0,1652500.0,1525000.0,1579000.0,1583500.0,1600000.0,1575000.0,1550000.0,1670500.0,1600000.0,1740000.0,1495000.0
Manhattan,Manhattan,borough,995000.0,984200.0,981400.0,950000.0,949000.0,930000.0,900000.0,895000.0,885000.0,895000.0,880000.0,889000.0,875000.0,885000.0,879000.0,875000.0,875000.0,875000.0,850000.0,850000.0,875000.0,895000.0,899000.0,899000.0,899000.0,930000.0,930000.0,925000.0,935500.0,930000.0,926250.0,935000.0,950000.0,975000.0,995000.0,995000.0,995000.0,995000.0,1049000.0,1050000.0,1075000.0,1100000.0,1099995.0,1100000.0,1165000.0,1250000.0,1295000.0,1375000.0,1350000.0,1325000.0,1325000.0,1350000.0,1375000.0,1395000.0,1395000.0,1425000.0,1499000.0,1582500.0,1650000.0,1750000.0,1749000.0,1737500.0,1725000.0,1702500.0,1750000.0,1775000.0,1800000.0,1850000.0,1885000.0,1875000.0,1925000.0,2000000.0,1995000.0,1895000.0,1875000.0,1900000.0,1899000.0,1885000.0,1875000.0,1880000.0,1850000.0,1799000.0,1800000.0,1899500.0,1895000.0,1895000.0,1849000.0,1875000.0,1850000.0,1799900.0,1796500.0,1790000.0,1750000.0,1762500.0,1795000.0,1850000.0,1800000.0,1795000.0
Manhattan Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,994500.0,994500.0,,1149000.0,1149000.0,,,,1872000.0,1872000.0,1650000.0,1761000.0,1449500.0,1650000.0,1635000.0,1485000.0,1485000.0,1485000.0,1350000.0,1457500.0,1175000.0,1125000.0,1061000.0,1022000.0,1150000.0,1374500.0,1549000.0,1549000.0,1200000.0,1250000.0,1225000.0,1479000.0,1489500.0,1200000.0,1312500.0,1425000.0,1479000.0,1550000.0,1550000.0,1550000.0,1517500.0,1564500.0,1550000.0,1475000.0,1614500.0,1699000.0,1874000.0,2350000.0,1700000.0,1574000.0,1549000.0,1459000.0,1417000.0,1454500.0,1459000.0,1459000.0,1607450.0,1650000.0
Manhattanville,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marble Hill,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marine Park,Brooklyn,neighborhood,,,,539900.0,539900.0,539900.0,532450.0,515000.0,474000.0,511500.0,511500.0,524000.0,524000.0,509000.0,499000.0,504000.0,499000.0,499000.0,499000.0,514000.0,519500.0,499000.0,510000.0,524000.0,575000.0,529000.0,529000.0,519000.0,529000.0,549000.0,549000.0,529000.0,507000.0,502000.0,539000.0,502000.0,472000.0,499000.0,469000.0,469000.0,469000.0,498500.0,508500.0,499000.0,489000.0,525000.0,569500.0,,,,469000.0,579000.0,589000.0,579000.0,539000.0,499000.0,575000.0,549000.0,484000.0,464000.0,484000.0,499000.0,499000.0,509000.0,599000.0,599000.0,599000.0,592000.0,619000.0,644000.0,629000.0,629000.0,619000.0,640000.0,644500.0,649000.0,634000.0,649000.0,649000.0,678900.0,699000.0,689000.0,684000.0,659000.0,655000.0,639900.0,644450.0,662000.0,698500.0,689000.0,719000.0,715000.0,714000.0,725000.0,721500.0,714000.0,735000.0,735000.0
Maspeth,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,459500.0,450000.0,450000.0,469000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melrose,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle Village,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593500.0,588000.0,569000.0,569000.0,569000.0,592000.0,615000.0,646500.0,,,,615000.0,669000.0,659000.0,679000.0,684000.0,699000.0,669000.0,689000.0,703500.0,736500.0,708000.0,708000.0,736500.0,699000.0,699000.0,738000.0,738000.0,749900.0,757000.0,759000.0,757000.0,755000.0,749000.0,738000.0,765000.0,998800.0,998000.0,973500.0,882000.0,799000.0,829000.0,850000.0,859000.0,859000.0,881000.0,891500.0
Midtown,Manhattan,neighborhood,1295000.0,1295000.0,1299000.0,1299500.0,1312500.0,1245000.0,1245000.0,1275000.0,1150000.0,1275000.0,1267500.0,1194500.0,1185000.0,1199000.0,1250000.0,1199000.0,1199000.0,1195000.0,1195000.0,1199000.0,1212500.0,1250000.0,1199000.0,1200000.0,1294500.0,1230000.0,1299250.0,1294000.0,1275000.0,1275000.0,1288500.0,1294500.0,1367500.0,1371250.0,1345000.0,1294000.0,1250000.0,1292000.0,1460500.0,1499500.0,1429750.0,1400000.0,1500000.0,1525000.0,1600000.0,1550000.0,1647500.0,1762500.0,1697500.0,1842500.0,1762500.0,1899000.0,2100000.0,2250000.0,2175000.0,2185000.0,2200000.0,2120000.0,2099500.0,2160000.0,2120000.0,2037500.0,2102500.0,2000000.0,1992500.0,1997500.0,2020000.0,2145000.0,2085000.0,2195000.0,2288000.0,2500000.0,2560000.0,2250000.0,2397500.0,2495000.0,2492500.0,2400000.0,2499500.0,2550000.0,2499000.0,2200000.0,2250000.0,2370000.0,2480000.0,2590000.0,2580000.0,2475000.0,2399999.0,2462500.0,2667500.0,2475000.0,2200000.0,2435000.0,2595000.0,2500000.0,2700000.0,2820000.0
Midtown East,Manhattan,neighborhood,787000.0,795000.0,799000.0,775000.0,765000.0,775000.0,749000.0,715000.0,695000.0,699000.0,695000.0,685000.0,699000.0,685000.0,699000.0,695000.0,675000.0,675000.0,677000.0,680000.0,685000.0,699000.0,699000.0,699000.0,699000.0,700000.0,699000.0,699000.0,725000.0,700000.0,725000.0,700000.0,725000.0,739000.0,739000.0,732500.0,725000.0,749000.0,749000.0,739000.0,719000.0,725000.0,725000.0,749000.0,749000.0,765000.0,773500.0,795000.0,799000.0,845000.0,799999.0,800000.0,845000.0,850000.0,825000.0,850000.0,895000.0,925000.0,949000.0,950000.0,975000.0,999000.0,995000.0,975000.0,1050000.0,1050000.0,1097000.0,1144444.0,1199500.0,1199500.0,1206250.0,1224000.0,1200000.0,1212500.0,1148888.0,1144444.0,1189125.0,1199500.0,1195000.0,1164000.0,1150000.0,1150000.0,1197000.0,1235000.0,1242000.0,1250000.0,1199000.0,1150000.0,1149000.0,1150000.0,1199000.0,1150000.0,1150000.0,1199000.0,1212500.0,1229000.0,1195000.0,1199000.0
Midtown South,Manhattan,neighborhood,1012000.0,999000.0,1150000.0,1099000.0,1100000.0,1199000.0,995000.0,985000.0,895000.0,895000.0,899000.0,995000.0,990000.0,925000.0,995000.0,899000.0,999000.0,909500.0,899000.0,945000.0,935000.0,972000.0,987500.0,999599.0,1050000.0,997299.5,1149000.0,1099000.0,990000.0,1197000.0,995000.0,1124500.0,1050000.0,995000.0,1099000.0,1100000.0,1100000.0,1197000.0,1125000.0,1297500.0,1199000.0,1250000.0,1195000.0,1150000.0,1122500.0,995000.0,899000.0,972500.0,875000.0,897000.0,1067500.0,1137500.0,1237500.0,1373000.0,1373000.0,1472500.0,1337500.0,1285000.0,1325000.0,1450000.0,1395000.0,1345000.0,1347500.0,1350000.0,1450000.0,1437500.0,1595000.0,1715000.0,1775000.0,1872500.0,1895000.0,2187500.0,2225000.0,1975000.0,1895000.0,1862500.0,1862500.0,1850000.0,1797500.0,1882500.0,1850000.0,1850000.0,1917500.0,2050000.0,2150000.0,2050000.0,1890000.0,1800000.0,1787500.0,1699000.0,1500000.0,1595000.0,1450000.0,1547500.0,1499000.0,1637500.0,1595000.0,1499000.0
Midtown West,Manhattan,neighborhood,850000.0,835000.0,870000.0,857000.0,855000.0,870000.0,850000.0,860000.0,870000.0,875000.0,870000.0,899000.0,907500.0,919000.0,905000.0,899000.0,895000.0,899000.0,925000.0,910000.0,995000.0,929000.0,962500.0,995000.0,980000.0,980000.0,927625.0,915000.0,949500.0,950000.0,985000.0,999000.0,1105000.0,1098500.0,1102500.0,1064000.0,995000.0,969000.0,997250.0,935000.0,929000.0,919000.0,915000.0,925000.0,962500.0,935000.0,970000.0,1000000.0,1047000.0,1018000.0,1025000.0,1052000.0,1100000.0,1075000.0,1147250.0,1149500.0,1250000.0,1200000.0,1215000.0,1250000.0,1298000.0,1298000.0,1315000.0,1340000.0,1340000.0,1295000.0,1380000.0,1437000.0,1360000.0,1295000.0,1360000.0,1360000.0,1350000.0,1350000.0,1200000.0,1250000.0,1350000.0,1375000.0,1396500.0,1437500.0,1500000.0,1525000.0,1500000.0,1612000.0,1625000.0,1625000.0,1672500.0,1625000.0,1700000.0,1598500.0,1525000.0,1508500.0,1500000.0,1399000.0,1500000.0,1525000.0,1550000.0,1575000.0
Midwood,Brooklyn,neighborhood,417775.0,417775.0,400000.0,399500.0,499450.0,499450.0,400000.0,400000.0,515000.0,405500.0,464000.0,429000.0,417000.0,417000.0,417000.0,407500.0,439000.0,424000.0,424000.0,389500.0,419000.0,429000.0,400000.0,439000.0,400000.0,349000.0,329000.0,329000.0,449500.0,499000.0,400000.0,289000.0,327000.0,289000.0,289000.0,289000.0,247000.0,235000.0,212500.0,217500.0,225000.0,230000.0,255000.0,255000.0,235000.0,259000.0,254500.0,328000.0,329000.0,328500.0,274499.5,299000.0,299000.0,328000.0,299000.0,241000.0,239000.0,239000.0,229000.0,225000.0,229000.0,229000.0,229000.0,214000.0,229000.0,249000.0,275000.0,319000.0,344000.0,369000.0,369000.0,379000.0,449000.0,339000.0,309000.0,309000.0,399000.0,667500.0,629500.0,759949.5,797500.0,739000.0,599000.0,599000.0,677000.0,677000.0,652000.0,704499.5,709000.0,699999.0,687499.5,705000.0,726577.5,697499.5,775000.0,739392.5,770000.0,775000.0
Mill Basin,Brooklyn,neighborhood,1200000.0,1200000.0,1200000.0,1200000.0,,,,,,,,,,,,,,,1200000.0,1200000.0,1175000.0,1150000.0,1150000.0,1150000.0,1150000.0,1150000.0,,1067500.0,985000.0,985000.0,985000.0,942000.0,1175000.0,1175000.0,1175000.0,,1200000.0,1200000.0,1150000.0,1150000.0,1150000.0,954500.0,922500.0,924500.0,929000.0,1074250.0,1149500.0,1149500.0,999000.0,1074500.0,1074500.0,999000.0,999000.0,999000.0,999000.0,999000.0,1095000.0,1150000.0,1159000.0,1159000.0,1159000.0,1199000.0,1199500.0,1179000.0,1200000.0,1200000.0,1179000.0,1179000.0,1199500.0,1159000.0,1199000.0,1194500.0,1200000.0,1200000.0,1200000.0,1119500.0,1119500.0,1062000.0,1099000.0,1099000.0,1160000.0,1099000.0,1099000.0,1099000.0,999000.0,939000.0,948000.0,1049500.0,1225000.0,1269500.0,1250000.0,1224500.0,1199000.0,1224500.0,1255000.0,1255000.0,1267500.0,1199000.0
Morningside Heights,Manhattan,neighborhood,540000.0,550000.0,585000.0,549000.0,512000.0,525000.0,512500.0,497000.0,545000.0,525000.0,525000.0,499500.0,500000.0,499000.0,484000.0,499500.0,499000.0,499000.0,487000.0,475000.0,459500.0,459500.0,498000.0,499000.0,499500.0,499000.0,475000.0,452250.0,455000.0,460000.0,447000.0,430000.0,444000.0,444000.0,439000.0,449000.0,465000.0,455000.0,475000.0,480000.0,549000.0,569000.0,535000.0,525000.0,545000.0,575000.0,575000.0,510500.0,504750.0,499000.0,497000.0,499000.0,510000.0,510500.0,520000.0,545000.0,545000.0,575000.0,575000.0,617500.0,630000.0,610000.0,650000.0,675000.0,675000.0,650000.0,680000.0,587000.0,649000.0,599500.0,650000.0,695000.0,650000.0,650000.0,650000.0,720000.0,671000.0,657000.0,627500.0,671000.0,699500.0,740000.0,754000.0,760000.0,759000.0,822500.0,774500.0,825000.0,825000.0,767000.0,788000.0,749000.0,729000.0,749000.0,767000.0,777000.0,767000.0,775000.0
Morris Heights,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morris Park,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morrisania,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mott Haven,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624497.5,599000.0,574000.0,549000.0,,,,,,,,,,,,,,,,,
NYC,NYC,city,761400.0,756000.0,753125.0,739000.0,731000.0,719000.0,699000.0,689000.0,680000.0,685000.0,675000.0,675000.0,669000.0,670000.0,675000.0,670000.0,670000.0,665000.0,649000.0,649000.0,660000.0,675000.0,679000.0,679000.0,695000.0,699000.0,705000.0,699000.0,710000.0,699000.0,699000.0,639000.0,639000.0,649000.0,650000.0,650000.0,650000.0,670000.0,689900.0,699000.0,699000.0,699000.0,695000.0,685000.0,699000.0,749000.0,745000.0,749000.0,750000.0,750000.0,759000.0,775000.0,789000.0,795000.0,794000.0,789000.0,840000.0,895000.0,899999.0,925000.0,925000.0,938850.0,925000.0,949000.0,995000.0,995500.0,1060000.0,1050000.0,1120000.0,1150000.0,1175000.0,1200000.0,1199000.0,1195000.0,1195000.0,1200000.0,1200000.0,1199000.0,1195000.0,1189000.0,1198000.0,1190000.0,1195000.0,1195000.0,1195000.0,1195000.0,1190000.0,1199000.0,1195000.0,1100000.0,1030000.0,999000.0,1100000.0,1100000.0,1125000.0,1131875.0,1115000.0,1120000.0
New Hyde Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nolita,Manhattan,neighborhood,3000000.0,3150000.0,3200000.0,2900000.0,3000000.0,3250000.0,3150000.0,3300000.0,2900000.0,2655000.0,,,,,,,,,,,,,2750000.0,3372500.0,3995000.0,3995000.0,2950000.0,2750000.0,2350000.0,,,,,,,1512500.0,1565000.0,2150000.0,1352500.0,,,,,,,,,,,2097500.0,2399500.0,2300000.0,2900000.0,2850000.0,2875000.0,2875000.0,2875000.0,3000000.0,3495000.0,3495000.0,3795000.0,7890000.0,11225000.0,11250000.0,8750000.0,9675000.0,7070000.0,8320000.0,8320000.0,6050000.0,6250000.0,6250000.0,7890000.0,6750000.0,7700000.0,8080000.0,7870000.0,7740000.0,7700000.0,7700000.0,7870000.0,8040000.0,8080000.0,7500000.0,7500000.0,6072500.0,6750000.0,5997500.0,6375000.0,3347500.0,3600000.0,3400000.0,2976000.0,3875000.0,4000000.0,4000000.0,3437500.0,4000000.0
North Brooklyn,Brooklyn,submarket,605000.0,620000.0,615000.0,611990.0,622500.0,606995.0,608990.0,599000.0,595000.0,595000.0,599000.0,599000.0,599000.0,599000.0,625000.0,615000.0,631000.0,619000.0,590000.0,595000.0,617000.0,650000.0,643000.0,650000.0,649000.0,668000.0,699000.0,725000.0,765000.0,749500.0,770000.0,757500.0,734500.0,699000.0,699000.0,692000.0,745000.0,750000.0,800000.0,873650.0,899000.0,859000.0,879000.0,899000.0,936500.0,993750.0,1099000.0,1195000.0,1199000.0,1107000.0,1130000.0,1195000.0,1195000.0,1195000.0,1090000.0,1195000.0,1250000.0,1299000.0,1320000.0,1330000.0,1237000.0,1242500.0,1364500.0,1350000.0,1300000.0,1249000.0,1230000.0,1250000.0,1199000.0,1239000.0,1267500.0,1295000.0,1331960.0,1301070.0,1328480.0,1275000.0,1265000.0,1225000.0,1250000.0,1235000.0,1250000.0,1250000.0,1260000.0,1260000.0,1250000.0,1260000.0,1249000.0,1280000.0,1295000.0,1300000.0,1300000.0,1365000.0,1357500.0,1365000.0,1335000.0,1300000.0,1365300.0,1405000.0
North Corona,Queens,neighborhood,,624500.0,620000.0,609500.0,474000.0,459000.0,474000.0,489000.0,,,,581950.0,459000.0,474000.0,459000.0,399000.0,474000.0,474000.0,305400.0,239794.0,219000.0,234500.0,250000.0,209499.0,219000.0,219000.0,254500.0,290900.0,290000.0,289950.0,289950.0,244450.0,234450.0,284900.0,169000.0,375000.0,379250.0,375000.0,375000.0,362000.0,362000.0,383500.0,390500.0,394000.0,394000.0,390500.0,392750.0,392750.0,398000.0,398000.0,398500.0,489000.0,489000.0,398500.0,398500.0,398000.0,392750.0,383500.0,,,165000.0,167000.0,167000.0,187500.0,279000.0,338500.0,525000.0,525000.0,665000.0,665000.0,484500.0,484500.0,487000.0,519000.0,592000.0,665000.0,519000.0,665000.0,665000.0,557500.0,557500.0,450000.0,439000.0,388500.0,394000.0,450000.0,568000.0,534000.0,534000.0,500000.0,438000.0,568000.0,450000.0,568000.0,626500.0,556500.0,452500.0,425000.0
